RowIndex,Tag,ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction,Text,ChildrenJSON
1008,,1230,656,Bính Tử Tương Bác (Cấp 7),Hỗ trợ bản thân,"Dũng Giả, tăng ngoại công kích, giảm giới hạn máu",PetSkill9_2,535,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_biansixiangbo_qiji,,20,,
1009,,1231,656,Bính Tử Tương Bác (Cấp 8),Hỗ trợ bản thân,"Dũng Giả, tăng ngoại công kích, giảm giới hạn máu",PetSkill9_2,535,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_biansixiangbo_baji,,20,,
1010,,1232,656,Bính Tử Tương Bác (Cấp 9),Hỗ trợ bản thân,"Dũng Giả, tăng ngoại công kích, giảm giới hạn máu",PetSkill9_2,535,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_biansixiangbo_jiuji,,20,,
1011,,1233,656,Thần Du Tứ Hải (Cấp 1),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_yiji,,20,,
1012,,1234,656,Thần Du Tứ Hải (Cấp 2),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_erji,,20,,
1013,,1235,656,Thần Du Tứ Hải (Cấp 3),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_sanji,,20,,
1014,,1236,656,Thần Du Tứ Hải (Cấp 4),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_siji,,20,,
1015,,1237,656,Thần Du Tứ Hải (Cấp 5),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_wuji,,20,,
1016,,1238,656,Thần Du Tứ Hải (Cấp 6),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_liuji,,20,,
1017,,1239,656,Thần Du Tứ Hải (Cấp 7),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_qiji,,20,,
1018,,1240,656,Thần Du Tứ Hải (Cấp 8),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_baji,,20,,
1019,,1241,656,Thần Du Tứ Hải (Cấp 9),Hỗ trợ bản thân,"Tri Giả, tăng nội công kích, giảm ngoại công",PetSkill9_6,536,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_shenyousihai_jiuji,,20,,
1020,,1242,656,Lực Bạt Sơn Hà (Cấp 1),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_yiji,,20,,
1021,,1243,656,Lực Bạt Sơn Hà (Cấp 2),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_erji,,20,,
1022,,1244,656,Lực Bạt Sơn Hà (Cấp 3),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_sanji,,20,,
1023,,1245,656,Lực Bạt Sơn Hà (Cấp 4),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_siji,,20,,
1024,,1246,656,Lực Bạt Sơn Hà (Cấp 5),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_wuji,,20,,
1025,,1247,656,Lực Bạt Sơn Hà (Cấp 6),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_liuji,,20,,
1026,,1248,656,Lực Bạt Sơn Hà (Cấp 7),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_qiji,,20,,
1027,,1249,656,Lực Bạt Sơn Hà (Cấp 8),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_baji,,20,,
1028,,1250,656,Lực Bạt Sơn Hà (Cấp 9),Hỗ trợ bản thân,"Man giả, tăng ngoại công kích, giảm nội công",PetSkill9_9,537,-1,-1,,"0,Cast_Pet",,,,,,,Active,SingleTargetBuff,-1,-1,false,-1,false,false,-1,0,1200,Self,0,300,1,-1,-1,true,pet_libashenhe_jiuji,,20,,
1029,,1251,728,Siêu Cấp Thống Kích (Cấp 1),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_yiji,,20,,
1030,,1252,728,Siêu Cấp Thống Kích (Cấp 2),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_erji,,20,,
1031,,1253,728,Siêu Cấp Thống Kích (Cấp 3),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_sanji,,20,,
1032,,1254,728,Siêu Cấp Thống Kích (Cấp 4),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_siji,,20,,
1033,,1255,728,Siêu Cấp Thống Kích (Cấp 5),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_wuji,,20,,
1034,,1256,728,Siêu Cấp Thống Kích (Cấp 6),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_liuji,,20,,
1035,,1257,728,Siêu Cấp Thống Kích (Cấp 7),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_qiji,,20,,
1036,,1258,728,Siêu Cấp Thống Kích (Cấp 8),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_baji,,20,,
1037,,1259,728,Siêu Cấp Thống Kích (Cấp 9),Tấn công một mục tiêu,Tấn công nội công cực lớn lên mục tiêu. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill8_3,605,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojitongji_jiuji,,20,,
1038,,1260,722,Siêu Cấp Mãnh Kích (Cấp 1),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_yiji,,20,,
1039,,1261,722,Siêu Cấp Mãnh Kích (Cấp 2),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_erji,,20,,
1040,,1262,722,Siêu Cấp Mãnh Kích (Cấp 3),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_sanji,,20,,
1041,,1263,722,Siêu Cấp Mãnh Kích (Cấp 4),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_siji,,20,,
1042,,1264,722,Siêu Cấp Mãnh Kích (Cấp 5),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_wuji,,20,,
1043,,1265,722,Siêu Cấp Mãnh Kích (Cấp 6),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_liuji,,20,,
1044,,1266,722,Siêu Cấp Mãnh Kích (Cấp 7),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_qiji,,20,,
1045,,1267,722,Siêu Cấp Mãnh Kích (Cấp 8),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_baji,,20,,
1046,,1268,722,Siêu Cấp Mãnh Kích (Cấp 9),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_jiuji,,20,,
1047,,1269,702,Cực Băng Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_yiji,,20,,
1048,,1270,702,Cực Băng Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_erji,,20,,
1049,,1271,702,Cực Băng Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_sanji,,20,,
1050,,1272,702,Cực Băng Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_siji,,20,,
1051,,1273,702,Cực Băng Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_wuji,,20,,
1052,,1274,702,Cực Băng Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_liuji,,20,,
1053,,1275,702,Cực Băng Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_qiji,,20,,
1054,,1276,702,Cực Băng Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_baji,,20,,
1055,,1277,702,Cực Băng Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_jiuji,,20,,
1056,,1278,702,Minh Hỏa Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_yiji,,20,,
1057,,1279,702,Minh Hỏa Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_erji,,20,,
1058,,1280,702,Minh Hỏa Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_sanji,,20,,
1059,,1281,702,Minh Hỏa Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_siji,,20,,
1060,,1282,702,Minh Hỏa Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_wuji,,20,,
1061,,1283,702,Minh Hỏa Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_liuji,,20,,
1062,,1284,702,Minh Hỏa Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_qiji,,20,,
1063,,1285,702,Minh Hỏa Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_baji,,20,,
1064,,1286,702,Minh Hỏa Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_jiuji,,20,,
1065,,1287,702,Thiên Lôi Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_yiji,,20,,
1066,,1288,702,Thiên Lôi Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_erji,,20,,
1067,,1289,702,Thiên Lôi Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_sanji,,20,,
1068,,1290,702,Thiên Lôi Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_siji,,20,,
1069,,1291,702,Thiên Lôi Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_wuji,,20,,
1070,,1292,702,Thiên Lôi Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_liuji,,20,,
1071,,1293,702,Thiên Lôi Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_qiji,,20,,
1072,,1294,702,Thiên Lôi Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_baji,,20,,
