ScenarioID,ScenarioName,StepIndex,StepID,StepDesc,MonsterID,LevelRange,MonsterName,MonsterResName,MonsterType
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12132,100-109,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12133,110-119,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12134,120-129,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12135,130-139,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12136,140-149,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12137,150-999,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12138,75-79,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12139,80-89,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12140,90-99,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12141,100-109,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12142,110-119,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12143,120-129,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12144,130-139,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12145,140-149,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),3,boss,Trấn Bảo Long Vương,12146,150-999,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12102,75-79,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12103,80-89,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12104,90-99,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12105,100-109,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12106,110-119,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12107,120-129,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12108,130-139,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12109,140-149,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12110,150-999,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12111,75-79,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12112,80-89,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12113,90-99,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12114,100-109,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12115,110-119,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12116,120-129,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12117,130-139,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12118,140-149,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12119,150-999,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12120,75-79,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12121,80-89,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12122,90-99,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12123,100-109,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12124,110-119,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12125,120-129,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12126,130-139,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12127,140-149,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12128,150-999,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12129,75-79,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12130,80-89,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12131,90-99,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12132,100-109,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12133,110-119,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12134,120-129,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12135,130-139,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12136,140-149,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),2,zone1,Tiêu diệt bảo sương,12137,150-999,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12138,75-79,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12139,80-89,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12140,90-99,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12141,100-109,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12142,110-119,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12143,120-129,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12144,130-139,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12145,140-149,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_3,Lâu Lan Tầm Bảo (siêu tốc),3,boss,Trấn Bảo Long Vương,12146,150-999,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3680,10-19,Hoàng Sắc Túc cầu,CuJuHuangQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3681,20-29,Hoàng Sắc Túc cầu,CuJuHuangQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3682,30-39,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3683,40-49,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3684,50-59,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3685,60-69,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3686,70-79,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3687,80-89,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3688,90-99,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3689,100-999,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3690,10-19,Hồng sắc túc cầu,CuJuHongQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3691,20-29,Hồng sắc túc cầu,CuJuHongQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3692,30-39,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3693,40-49,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3694,50-59,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3695,60-69,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3696,70-79,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3697,80-89,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3698,90-99,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3699,100-999,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3700,10-19,Lam sắc túc cầu,CuJuLanQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3701,20-29,Lam sắc túc cầu,CuJuLanQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3702,30-39,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3703,40-49,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3704,50-59,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3705,60-69,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3706,70-79,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3707,80-89,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3708,90-99,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3709,100-999,Lam sắc túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3710,10-19,Hoa Sắc Túc Cầu,CuJuHuaQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3711,20-29,Hoa Sắc Túc Cầu,CuJuHuaQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3712,30-39,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3713,40-49,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3714,50-59,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3715,60-69,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3716,70-79,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3717,80-89,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3718,90-99,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,3719,100-999,Hoa Sắc Túc Cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9160,10-19,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9161,20-29,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9162,30-39,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9163,40-49,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9164,50-59,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9165,60-69,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9166,70-79,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9167,80-89,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9168,90-99,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9169,100-999,Hoàng Sắc Đại túc cầu,CuJuHuangQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9170,10-19,Hồng Sắc Đại túc cầu,CuJuHongQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9171,20-29,Hồng Sắc Đại túc cầu,CuJuHongQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9172,30-39,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9173,40-49,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9174,50-59,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9175,60-69,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9176,70-79,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9177,80-89,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9178,90-99,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9179,100-999,Hồng Sắc Đại túc cầu,CuJuHongQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9180,10-19,Lam Sắc Đại túc cầu,CuJuLanQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9181,20-29,Lam Sắc Đại túc cầu,CuJuLanQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9182,30-39,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9183,40-49,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9184,50-59,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9185,60-69,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9186,70-79,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9187,80-89,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9188,90-99,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9189,100-999,Lam Sắc Đại túc cầu,CuJuLanQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9190,10-19,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9191,20-29,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Normal
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9192,30-39,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9193,40-49,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9194,50-59,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9195,60-69,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9196,70-79,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9197,80-89,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9198,90-99,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),2,zone1,Tiêu diệt túc cầu,9199,100-999,Hoa Sắc Đại túc cầu,CuJuHuaQiu,Hater
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3720,10-19,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3721,20-29,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3722,30-39,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3723,40-49,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3724,50-59,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3725,60-69,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3726,70-79,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3727,80-89,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3728,90-99,BOSS túc cầu,CuJuboss,Boss
TucCau_1,Túc Cầu (thường),3,boss,Tôn Mỹ Mỹ,3729,100-999,BOSS túc cầu,CuJuboss,Boss
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3680,10-19,Hoàng Sắc Túc cầu,CuJuHuangQiu,Normal
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3681,20-29,Hoàng Sắc Túc cầu,CuJuHuangQiu,Normal
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3682,30-39,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3683,40-49,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3684,50-59,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3685,60-69,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3686,70-79,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3687,80-89,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3688,90-99,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3689,100-999,Hoàng Sắc Túc cầu,CuJuHuangQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3690,10-19,Hồng sắc túc cầu,CuJuHongQiu,Normal
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3691,20-29,Hồng sắc túc cầu,CuJuHongQiu,Normal
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3692,30-39,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3693,40-49,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3694,50-59,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3695,60-69,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3696,70-79,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3697,80-89,Hồng sắc túc cầu,CuJuHongQiu,Hater
TucCau_2,Túc Cầu (nhanh),2,zone1,Tiêu diệt túc cầu,3698,90-99,Hồng sắc túc cầu,CuJuHongQiu,Hater
