TaskID,TaskName,TaskDescription,TaskType,TaskCondition,ChildrenJSON
100265,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|25,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100266,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|25,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100267,Đánh Bại Thủ Lĩnh,"Các <color=#f78908>Thủ Lĩnh<color=#473115> đang tập trung lực lượng để xâm phạm lãnh địa của chúng ta, hãy hợp sức lại tiêu diệt bọn chúng. Tiêu diệt Thủ Lĩnh quái vật trên mọi bản đồ!!!",KillLeader,-1|25,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100268,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Thố Trưởng Thành!!!",CatchTotalPet,3000|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100269,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Yến Tử Trưởng Thành!!!",CatchTotalPet,3010|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100270,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100271,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100272,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100273,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100274,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100275,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100276,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100277,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100278,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100279,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|5,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100280,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100281,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100282,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100283,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100284,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100285,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100286,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100287,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100288,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100289,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|10,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100290,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100291,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100292,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100293,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100294,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100295,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100296,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100297,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100298,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100299,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|12,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100300,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100301,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100302,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100303,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100304,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100305,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100306,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100307,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100308,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100309,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|15,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100310,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100311,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100312,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100313,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100314,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100315,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100316,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
100317,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|18,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
