RowIndex,Tag,ID,MapID,Name,FromMapID,FromPosX,FromPosY,ToMapID,ToPosX,ToPosY,Text,ChildrenJSON
1431,NPC,,,,14,3255,2825,9,2860,1660,,
1432,NPC,,,,14,3255,2825,10,3000,2110,,
1433,NPC,,,,14,3255,2825,11,2050,1510,,
1434,NPC,,,,14,3255,2825,12,3000,1340,,
1435,NPC,,,,14,3255,2825,13,3050,2310,,
1436,NPC,,,,14,3255,2825,15,920,1650,,
1437,NPC,,,,14,3255,2825,16,3100,1100,,
1438,NPC,,,,14,3255,2825,17,4000,3800,,
1439,NPC,,,,14,3255,2825,18,8400,5000,,
1440,NPC,,,,14,3255,2825,137,4317,2128,,
1441,NPC,,,,14,3255,2825,143,8180,8060,,
1442,NPC,,,,15,920,1750,1,4882,6388,,
1443,NPC,,,,15,920,1750,2,8260,6340,,
1444,NPC,,,,15,920,1750,3,10460,7570,,
1445,NPC,,,,15,920,1750,3,7570,6090,,
1446,NPC,,,,15,920,1750,3,6930,5380,,
1447,NPC,,,,15,920,1750,4,10600,8780,,
1448,NPC,,,,15,920,1750,4,6160,8100,,
1449,NPC,,,,15,920,1750,5,9260,5910,,
1450,NPC,,,,15,920,1750,6,2970,2140,,
1451,NPC,,,,15,920,1750,7,2840,2300,,
1452,NPC,,,,15,920,1750,8,3120,820,,
1453,NPC,,,,15,920,1750,9,2860,1660,,
1454,NPC,,,,15,920,1750,10,3000,2110,,
1455,NPC,,,,15,920,1750,11,2050,1510,,
1456,NPC,,,,15,920,1750,12,3000,1340,,
1457,NPC,,,,15,920,1750,13,3050,2310,,
1458,NPC,,,,15,920,1750,14,3255,2725,,
1459,NPC,,,,15,920,1750,16,3100,1100,,
1460,NPC,,,,15,920,1750,17,4000,3800,,
1461,NPC,,,,15,920,1750,18,8400,5000,,
1462,NPC,,,,15,920,1750,137,4317,2128,,
1463,NPC,,,,15,920,1750,143,8180,8060,,
1464,NPC,,,,16,3100,1200,1,4882,6388,,
1465,NPC,,,,16,3100,1200,2,8260,6340,,
1466,NPC,,,,16,3100,1200,3,10460,7570,,
1467,NPC,,,,16,3100,1200,3,7570,6090,,
1468,NPC,,,,16,3100,1200,3,6930,5380,,
1469,NPC,,,,16,3100,1200,4,10600,8780,,
1470,NPC,,,,16,3100,1200,4,6160,8100,,
1471,NPC,,,,16,3100,1200,5,9260,5910,,
1472,NPC,,,,16,3100,1200,6,2970,2140,,
1473,NPC,,,,16,3100,1200,7,2840,2300,,
1474,NPC,,,,16,3100,1200,8,3120,820,,
1475,NPC,,,,16,3100,1200,9,2860,1660,,
1476,NPC,,,,16,3100,1200,10,3000,2110,,
1477,NPC,,,,16,3100,1200,11,2050,1510,,
1478,NPC,,,,16,3100,1200,12,3000,1340,,
1479,NPC,,,,16,3100,1200,13,3050,2310,,
1480,NPC,,,,16,3100,1200,14,3255,2725,,
1481,NPC,,,,16,3100,1200,15,920,1650,,
1482,NPC,,,,16,3100,1200,17,4000,3800,,
1483,NPC,,,,16,3100,1200,18,8400,5000,,
1484,NPC,,,,16,3100,1200,137,4317,2128,,
1485,NPC,,,,16,3100,1200,143,8180,8060,,
1486,NPC,,,,17,4030,4000,1,4882,6388,,
1487,NPC,,,,17,4030,4000,2,8260,6340,,
1488,NPC,,,,17,4030,4000,3,10460,7570,,
1489,NPC,,,,17,4030,4000,3,7570,6090,,
1490,NPC,,,,17,4030,4000,3,6930,5380,,
1491,NPC,,,,17,4030,4000,4,10600,8780,,
1492,NPC,,,,17,4030,4000,4,6160,8100,,
1493,NPC,,,,17,4030,4000,5,9260,5910,,
1494,NPC,,,,17,4030,4000,6,2970,2140,,
1495,NPC,,,,17,4030,4000,7,2840,2300,,
1496,NPC,,,,17,4030,4000,8,3120,820,,
1497,NPC,,,,17,4030,4000,9,2860,1660,,
1498,NPC,,,,17,4030,4000,10,3000,2110,,
1499,NPC,,,,17,4030,4000,11,2050,1510,,
1500,NPC,,,,17,4030,4000,12,3000,1340,,
