RowIndex,Tag,ID,LeftModel,RightModel,BackModel,Text,ChildrenJSON
1191,Weapon,1989,,WuQiJiaNianHuaChangQiang201021NuZhuJiao,,,
1192,Weapon,1990,,WuQiJiaNianHuaChangQiang201021ErJiNuZhuJiaoEr,,,
1193,Weapon,1991,,WuQiJiaNianHuaChangQiang201021SanJiNuZhuJiaoSan,,,
1194,Weapon,1992,,WuQiJiaNianHuaChangQiang201021SiJiNuZhuJiaoSi,,,
1195,Weapon,1993,,WuQiJiaNianHuaChangQiang201021WuJiNuZhuJiaoWu,,,
1196,Weapon,1994,,WuQiQianLiJiangShanDiZi201217,,,
1197,Weapon,1995,WuQiQianLiJiangShanErHu201218,WuQiQianLiJiangShanErHuGongZi201218,,,
1198,Weapon,1996,,WuQiQianLiJiangShanPiPa201216,,,
1199,Weapon,1997,,HuanShiWuQiTangRenNiu210108,,,
1200,Weapon,1998,,HuanShiWuQiTangRenNiu210108ErJi,,,
1201,Weapon,1999,,HuanShiWuQiTangRenNiu210108SanJi,,,
1202,Weapon,2000,,HuanShiWuQiTangRenNiu210108SiJi,,,
1203,Weapon,2001,,HuanShiWuQiTangRenNiu210108WuJi,,,
1204,Weapon,2002,,HuanShiWuQiQingRenJieMaQiaLongBingQiLin210104Ji,,,
1205,Weapon,2003,,HuanShiWuQiQingRenJieMaQiaLongBingQiLin210104ErJi,,,
1206,Weapon,2004,,HuanShiWuQiQingRenJieMaQiaLongBingQiLin210104SanJi,,,
1207,Weapon,2005,,HuanShiWuQiQingRenJieMaQiaLongBingQiLin210104SiJi,,,
1208,Weapon,2006,,HuanShiWuQiQingRenJieMaQiaLongBingQiLin210104WuJi,,,
1209,Weapon,2007,,HuanShiWuQiMeiGuiHuaBingQiLin210104Ji,,,
1210,Weapon,2008,,HuanShiWuQiMeiGuiHuaBingQiLin210104ErJi,,,
1211,Weapon,2009,,HuanShiWuQiMeiGuiHuaBingQiLin210104SanJi,,,
1212,Weapon,2010,,HuanShiWuQiMeiGuiHuaBingQiLin210104SiJi,,,
1213,Weapon,2011,,HuanShiWuQiMeiGuiHuaBingQiLin210104WuJi,,,
1214,Weapon,2012,WuQiQianLiJiangShanGuChuiYou201216,WuQiQianLiJiangShanGuChuiZuo201216,,,
1215,Weapon,2013,,HuanShiWuQiQingRenJieBaiLuanYuMao210115,,,
1216,Weapon,2014,,HuanShiWuQiQingRenJieBaiLuanYuMao210115ErJi,,,
1217,Weapon,2015,,HuanShiWuQiQingRenJieBaiLuanYuMao210115SanJi,,,
1218,Weapon,2016,,HuanShiWuQiQingRenJieBaiLuanYuMao210115SiJi,,,
1219,Weapon,2017,,HuanShiWuQiQingRenJieBaiLuanYuMao210115WuJi,,,
1220,Weapon,2018,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NanZhuJiao,,,,
1221,Weapon,2019,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NanZhuJiaoEr,,,,
1222,Weapon,2020,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NanZhuJiaoSan,,,,
1223,Weapon,2021,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NanZhuJiaoSi,,,,
1224,Weapon,2022,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NanZhuJiaoWu,,,,
1225,Weapon,2023,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NuZhuJiao,,,,
1226,Weapon,2024,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NuZhuJiaoEr,,,,
1227,Weapon,2025,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NuZhuJiaoSan,,,,
1228,Weapon,2026,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NuZhuJiaoSi,,,,
1229,Weapon,2027,HuanShiWuQiQingRenJieBaiLuanYuMao210115_NuZhuJiaoWu,,,,
1230,Weapon,2028,,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe,,,
1231,Weapon,2029,,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_ErJi,,,
1232,Weapon,2030,,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_SanJi,,,
1233,Weapon,2031,,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_SiJi,,,
1234,Weapon,2032,,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_WuJi,,,
1235,Weapon,2033,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NanZhuJiao,,,,
1236,Weapon,2034,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NanZhuJiaoEr,,,,
1237,Weapon,2035,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NanZhuJiaoSan,,,,
1238,Weapon,2036,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NanZhuJiaoSi,,,,
1239,Weapon,2037,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NanZhuJiaoWu,,,,
1240,Weapon,2038,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NuZhuJiao,,,,
1241,Weapon,2039,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NuZhuJiaoEr,,,,
1242,Weapon,2040,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NuZhuJiaoSan,,,,
1243,Weapon,2041,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NuZhuJiaoSi,,,,
1244,Weapon,2042,HuanShiWuQiQingRenJieBaiLuanYuMao210115BianSe_NuZhuJiaoWu,,,,
1245,Weapon,2043,,weapon_2021fengche1,,,
1246,Weapon,2044,,weapon_2021fengche2,,,
1247,Weapon,2045,,weapon_2021fengche3,,,
1248,Weapon,2046,,weapon_2021fengche4,,,
1249,Weapon,2047,,weapon_2021fengche5,,,
1250,Weapon,2048,,npc_2021taohuajiu,,,
1251,Weapon,2049,,Dweapon_2021taohua02WuQi,,,
1252,Weapon,2050,,Dweapon_2021taohua02WuQiErJi,,,
1253,Weapon,2051,,Dweapon_2021taohua02WuQiSanJi,,,
1254,Weapon,2052,,Dweapon_2021taohua02WuQiSiJi,,,
1255,Weapon,2053,,Dweapon_2021taohua02WuQiWuJi,,,
1256,Weapon,2054,,Dweapon_2021taohua01JianQiao,,,
1257,Weapon,2055,,Dweapon_2021taohua01JianQiaoErJi,,,
1258,Weapon,2056,,Dweapon_2021taohua01JianQiaoSanJi,,,
1259,Weapon,2057,,Dweapon_2021taohua01JianQiaoSiJi,,,
1260,Weapon,2058,,Dweapon_2021taohua01JianQiaoWuJi,,,
1261,Weapon,2059,,Dweapon_2021taohua03Jian,,,
1262,Weapon,2060,,Dweapon_2021taohua03JianErJi,,,
1263,Weapon,2061,,Dweapon_2021taohua03JianSanJi,,,
1264,Weapon,2062,,Dweapon_2021taohua03JianSiJi,,,
1265,Weapon,2063,,Dweapon_2021taohua03JianWuJi,,,
1266,Weapon,2064,Dweapon_2021taohua01JianQiao_NanZhuJiao,,,,
1267,Weapon,2065,Dweapon_2021taohua01JianQiao_NanZhuJiaoErJi,,,,
1268,Weapon,2066,Dweapon_2021taohua01JianQiao_NanZhuJiaoSanJi,,,,
1269,Weapon,2067,Dweapon_2021taohua01JianQiao_NanZhuJiaoSiJi,,,,
1270,Weapon,2068,Dweapon_2021taohua01JianQiao_NanZhuJiaoWuJi,,,,
1271,Weapon,2069,Dweapon_2021taohua01JianQiao_NuZhuJiao,,,,
1272,Weapon,2070,Dweapon_2021taohua01JianQiao_NuZhuJiaoErJi,,,,
1273,Weapon,2071,Dweapon_2021taohua01JianQiao_NuZhuJiaoSanJi,,,,
1274,Weapon,2072,Dweapon_2021taohua01JianQiao_NuZhuJiaoSiJi,,,,
1275,Weapon,2073,Dweapon_2021taohua01JianQiao_NuZhuJiaoWuJi,,,,
1276,Weapon,2074,,toy_2021mudanxianziNan,,,
1277,Weapon,2075,,toy_2021nanchongNan,,,
1278,Weapon,2076,,toy_2021taohuameimeiNan,,,
1279,Weapon,2077,,toy_2021wuzetianNan,,,
1280,Weapon,2078,,toy_2021yulanxianziNan,,,
1281,Weapon,2079,,toy_2021mudanxianziNu,,,
1282,Weapon,2080,,toy_2021nanchongNu,,,
1283,Weapon,2081,,toy_2021taohuameimeiNu,,,
1284,Weapon,2082,,toy_2021wuzetianNu,,,
1285,Weapon,2083,,toy_2021yulanxianziNu,,,
1286,Weapon,2084,,weapon_2021jiaoguqiang,,,
1287,Weapon,2085,,weapon_2021jiaoguqiangErJi,,,
1288,Weapon,2086,,weapon_2021jiaoguqiangSanJi,,,
1289,Weapon,2087,,weapon_2021jiaoguqiangSiJi,,,
1290,Weapon,2088,,weapon_2021jiaoguqiangWuJi,,,
1291,Weapon,2089,,weapon_2021jiaoguqiangNanZhuJiao,,,
1292,Weapon,2090,,weapon_2021jiaoguqiangErJiNanZhuJiao,,,
1293,Weapon,2091,,weapon_2021jiaoguqiangSanJiNanZhuJiao,,,
1294,Weapon,2092,,weapon_2021jiaoguqiangSiJiNanZhuJiao,,,
1295,Weapon,2093,,weapon_2021jiaoguqiangWuJiNanZhuJiao,,,
1296,Weapon,2094,,weapon_2021jiaoguqiangNuZhuJiao,,,
1297,Weapon,2095,,weapon_2021jiaoguqiangErJiNuZhuJiao,,,
1298,Weapon,2096,,weapon_2021jiaoguqiangSanJiNuZhuJiao,,,
1299,Weapon,2097,,weapon_2021jiaoguqiangSiJiNuZhuJiao,,,
1300,Weapon,2098,,weapon_2021jiaoguqiangWuJiNuZhuJiao,,,
1301,Weapon,2099,,Dweapon_2021liushigeJi,,,
1302,Weapon,2100,,Dweapon_2021liushigeErJi,,,
1303,Weapon,2101,,Dweapon_2021liushigeSanJi,,,
1304,Weapon,2102,,Dweapon_2021liushigeSiJi,,,
1305,Weapon,2103,,Dweapon_2021liushigeWuJi,,,
1306,Weapon,2104,,Dweapon_2021lanhuazhutiJi,,,
1307,Weapon,2105,,Dweapon_2021lanhuazhutiErJi,,,
1308,Weapon,2106,,Dweapon_2021lanhuazhutiSanJi,,,
1309,Weapon,2107,,Dweapon_2021lanhuazhutiSiJi,,,
1310,Weapon,2108,,Dweapon_2021lanhuazhutiWuJi,,,
1311,Weapon,2112,,toy_2021qiqiu,,,
1312,Weapon,2113,,toy_2021qiqiu01,,,
1313,Weapon,2114,,Dweapon_2021yuganJi,,,
1314,Weapon,2115,,Dweapon_2021yuganErJi,,,
1315,Weapon,2116,,Dweapon_2021yuganSanJi,,,
1316,Weapon,2117,,Dweapon_2021yuganSiJi,,,
1317,Weapon,2118,,Dweapon_2021yuganWuJi,,,
1318,Weapon,2128,,weapon_2021heye01Ji,,,
1319,Weapon,2129,,weapon_2021heye01ErJi,,,
1320,Weapon,2130,,weapon_2021heye01SanJi,,,
1321,Weapon,2131,,weapon_2021heye01SiJi,,,
1322,Weapon,2132,,weapon_2021heye01WuJi,,,
1323,Weapon,2133,toy_2021nianyu01,,,,
1324,Weapon,2134,toy_2021nianyu01bianse,,,,
1325,Weapon,2135,,weapon_2021zhanjiaJi,,,
1326,Weapon,2136,,weapon_2021zhanjiaErJi,,,
1327,Weapon,2137,,weapon_2021zhanjiaSanJi,,,
1328,Weapon,2138,,weapon_2021zhanjiaSiJi,,,
1329,Weapon,2139,,weapon_2021zhanjiaWuJi,,,
1330,Weapon,2142,Sweapon_CR_2021_92jiShuangDaoZuo02,Sweapon_CR_2021_92jiShuangDaoYou02,,,
1331,Weapon,2143,,Sweapon_CR_2021_92jiDaDao02,,,
1332,Weapon,2145,Sweapon_CR_2021_96jiShuangDaoZuo02,Sweapon_CR_2021_96jiShuangDaoYou02,,,
1333,Weapon,2146,,Sweapon_CR_2021_96jiDaDao02,,,
1334,Weapon,2148,Sweapon_CR_2021_96xingShuangDaoRenZuo02,Sweapon_CR_2021_96xingShuangDaoRenYou02,,,
1335,Weapon,2149,,Sweapon_CR_2021_96xingDaDao02,,,
1336,Weapon,2151,Sweapon_CR_2021_102jiShuangDaoRenZuo02,Sweapon_CR_2021_102jiShuangDaoRenYou02,,,
1337,Weapon,2152,,Sweapon_CR_2021_102jiDaDao02_PoZhan,,,
1338,Weapon,2154,Sweapon_CR_2021_102jiShuangDaoRenZuo02a,Sweapon_CR_2021_102jiShuangDaoRenYou02a,,,
1339,Weapon,2155,,Sweapon_CR_2021_102jiDaDao02_JianSu,,,
1340,Weapon,2157,Sweapon_CR_2021_102jiShuangDaoRenZuo02b,Sweapon_CR_2021_102jiShuangDaoRenYou02b,,,
1341,Weapon,2158,,Sweapon_CR_2021_102jiDaDao02_XiXie,,,
1342,Weapon,2160,Sweapon_CR_2021_102xingShuangDaoRenZuo02,Sweapon_CR_2021_102xingShuangDaoRenYou02,,,
1343,Weapon,2161,,Sweapon_CR_2021_102xingDaDao02_PoZhan,,,
1344,Weapon,2163,Sweapon_CR_2021_102xingShuangDaoRenZuo02a,Sweapon_CR_2021_102xingShuangDaoRenYou02a,,,
1345,Weapon,2164,,Sweapon_CR_2021_102xingDaDao02_JianSu,,,
1346,Weapon,2166,Sweapon_CR_2021_102xingShuangDaoRenZuo02b,Sweapon_CR_2021_102xingShuangDaoRenYou02b,,,
1347,Weapon,2167,,Sweapon_CR_2021_102xingDaDao02_XiXie,,,
1348,Weapon,2169,Sweapon_CR_2021_9xingShuangDaoZuo02,Sweapon_CR_2021_9xingShuangDaoYou02,,,
1349,Weapon,2170,,Sweapon_CR_2021_9xingDaDao02_PoZhan,,,
1350,Weapon,2172,Sweapon_CR_2021_9xingShuangDaoZuo02,Sweapon_CR_2021_9xingShuangDaoYou02,,,
1351,Weapon,2173,,Sweapon_CR_2021_9xingDaDao02_JianSu,,,
1352,Weapon,2175,Sweapon_CR_2021_9xingShuangDaoZuo02,Sweapon_CR_2021_9xingShuangDaoYou02,,,
1353,Weapon,2176,,Sweapon_CR_2021_9xingDaDao02_XiXie,,,
1354,Weapon,2178,,weapon_2021jiangshadengJi,,,
1355,Weapon,2179,,weapon_2021jiangshadengErJi,,,
1356,Weapon,2180,,weapon_2021jiangshadengSanJi,,,
1357,Weapon,2181,,weapon_2021jiangshadengSiJi,,,
1358,Weapon,2182,,weapon_2021jiangshadengWuJi,,,
1359,Weapon,2183,weapon_2021zhongqiuM02LJi,weapon_2021zhongqiuM02RJi,,,
1360,Weapon,2184,weapon_2021zhongqiuM02LErJi,weapon_2021zhongqiuM02RErJi,,,
1361,Weapon,2185,weapon_2021zhongqiuM02LSanJi,weapon_2021zhongqiuM02RSanJi,,,
1362,Weapon,2186,weapon_2021zhongqiuM02LSiJi,weapon_2021zhongqiuM02RSiJi,,,
1363,Weapon,2187,weapon_2021zhongqiuM02LWuJi,weapon_2021zhongqiuM02RWuJi,,,
1364,Weapon,2188,weapon_2021zhongqiuNanZhuJiao,,,,
1365,Weapon,2189,weapon_2021zhongqiuNanZhuJiaoEr,,,,
1366,Weapon,2190,weapon_2021zhongqiuNanZhuJiaoSan,,,,
1367,Weapon,2191,weapon_2021zhongqiuNanZhuJiaoSi,,,,
1368,Weapon,2192,weapon_2021zhongqiuNanZhuJiaoWu,,,,
1369,Weapon,2193,weapon_2021zhongqiuNuZhuJiao,,,,
1370,Weapon,2194,weapon_2021zhongqiuNuZhuJiaoEr,,,,
1371,Weapon,2195,weapon_2021zhongqiuNuZhuJiaoSan,,,,
1372,Weapon,2196,weapon_2021zhongqiuNuZhuJiaoSi,,,,
1373,Weapon,2197,weapon_2021zhongqiuNuZhuJiaoWu,,,,
1374,Weapon,2198,,weapon_2021jiangshadengNanZhuJiao,,,
1375,Weapon,2199,,weapon_2021jiangshadengNanZhuJiaoEr,,,
1376,Weapon,2200,,weapon_2021jiangshadengNanZhuJiaoSan,,,
1377,Weapon,2201,,weapon_2021jiangshadengNanZhuJiaoSi,,,
1378,Weapon,2202,,weapon_2021jiangshadengNanZhuJiaoWu,,,
1379,Weapon,2203,,weapon_2021jiangshadengNuZhuJiao,,,
1380,Weapon,2204,,weapon_2021jiangshadengNuZhuJiaoEr,,,
1381,Weapon,2205,,weapon_2021jiangshadengNuZhuJiaoSan,,,
1382,Weapon,2206,,weapon_2021jiangshadengNuZhuJiaoSi,,,
1383,Weapon,2207,,weapon_2021jiangshadengNuZhuJiaoWu,,,
1384,Weapon,2208,weapon_CR_2021JC_AShuangDaoZuo02,weapon_CR_2021JC_AShuangDaoYou02,,,
1385,Weapon,2209,,weapon_CR_2021JC_ADaDao02,,,
1386,Weapon,2211,weapon_CR_2021PT_baizhuang1ShuangDaoZuo02,weapon_CR_2021PT_baizhuang1ShuangDaoYou02,,,
1387,Weapon,2212,,weapon_CR_2021PT_baizhuang1DaDao02,,,
1388,Weapon,2214,weapon_CR_2021PT_baizhuang1_01ShuangDaoZuo02,weapon_CR_2021PT_baizhuang1_01ShuangDaoYou02,,,
1389,Weapon,2215,,weapon_CR_2021PT_baizhuang1_01DaDao02,,,
1390,Weapon,2217,weapon_CR_2021PT_baizhuang1_02ShuangDaoZuo02,weapon_CR_2021PT_baizhuang1_02ShuangDaoYou02,,,
1391,Weapon,2218,,weapon_CR_2021PT_baizhuang1_02DaDao02,,,
1392,Weapon,2220,weapon_CR_2021PT_baizhuang1_03ShuangDaoZuo02,weapon_CR_2021PT_baizhuang1_03ShuangDaoYou02,,,
1393,Weapon,2221,,weapon_CR_2021PT_baizhuang1_03DaDao02,,,
1394,Weapon,2223,weapon_CR_2021PT_baizhuang1_04ShuangDaoZuo02,weapon_CR_2021PT_baizhuang1_04ShuangDaoYou02,,,
1395,Weapon,2224,,weapon_CR_2021PT_baizhuang1_04DaDao02,,,
1396,Weapon,2226,weapon_CR_2021PT_baizhuang2ShuangDaoZuo02,weapon_CR_2021PT_baizhuang2ShuangDaoYou02,,,
1397,Weapon,2227,,weapon_CR_2021PT_baizhuang2DaDao02,,,
1398,Weapon,2229,weapon_CR_2021PT_baizhuang2_01ShuangDaoZuo02,weapon_CR_2021PT_baizhuang2_01ShuangDaoYou02,,,
1399,Weapon,2230,,weapon_CR_2021PT_baizhuang2_01DaDao02,,,
1400,Weapon,2232,weapon_CR_2021PT_baizhuang2_02ShuangDaoZuo02,weapon_CR_2021PT_baizhuang2_02ShuangDaoYou02,,,
1401,Weapon,2233,,weapon_CR_2021PT_baizhuang2_02DaDao02,,,
1402,Weapon,2235,weapon_CR_2021PT_baizhuang2_03ShuangDaoZuo02,weapon_CR_2021PT_baizhuang2_03ShuangDaoYou02,,,
1403,Weapon,2236,,weapon_CR_2021PT_baizhuang2_03DaDao02,,,
1404,Weapon,2238,weapon_CR_2021PT_baizhuang2_04ShuangDaoZuo02,weapon_CR_2021PT_baizhuang2_04ShuangDaoYou02,,,
1405,Weapon,2239,,weapon_CR_2021PT_baizhuang2_04DaDao02,,,
1406,Weapon,2241,weapon_CR_2021PT_dixing1ShuangDaoZuo02,weapon_CR_2021PT_dixing1ShuangDaoYou02,,,
1407,Weapon,2242,,weapon_CR_2021PT_dixing1DaDao02,,,
1408,Weapon,2244,weapon_CR_2021PT_dixing1_01ShuangDaoZuo02,weapon_CR_2021PT_dixing1_01ShuangDaoYou02,,,
1409,Weapon,2245,,weapon_CR_2021PT_dixing1_01DaDao02,,,
1410,Weapon,2247,weapon_CR_2021PT_dixing1_02ShuangDaoZuo02,weapon_CR_2021PT_dixing1_02ShuangDaoYou02,,,
1411,Weapon,2248,,weapon_CR_2021PT_dixing1_02DaDao02,,,
1412,Weapon,2250,weapon_CR_2021PT_dixing1_03ShuangDaoZuo02,weapon_CR_2021PT_dixing1_03ShuangDaoYou02,,,
1413,Weapon,2251,,weapon_CR_2021PT_dixing1_03DaDao02,,,
1414,Weapon,2253,weapon_CR_2021PT_dixing1_04ShuangDaoZuo02,weapon_CR_2021PT_dixing1_04ShuangDaoYou02,,,
1415,Weapon,2254,,weapon_CR_2021PT_dixing1_04DaDao02,,,
1416,Weapon,2256,weapon_CR_2021PT_dixing2ShuangDaoZuo02,weapon_CR_2021PT_dixing2ShuangDaoYou02,,,
1417,Weapon,2257,,weapon_CR_2021PT_dixing2DaDao02,,,
1418,Weapon,2259,weapon_CR_2021PT_dixing2_01ShuangDaoZuo02,weapon_CR_2021PT_dixing2_01ShuangDaoYou02,,,
1419,Weapon,2260,,weapon_CR_2021PT_dixing2_01DaDao02,,,
1420,Weapon,2262,weapon_CR_2021PT_dixing2_02ShuangDaoZuo02,weapon_CR_2021PT_dixing2_02ShuangDaoYou02,,,
1421,Weapon,2263,,weapon_CR_2021PT_dixing2_02DaDao02,,,
1422,Weapon,2265,weapon_CR_2021PT_dixing2_03ShuangDaoZuo02,weapon_CR_2021PT_dixing2_03ShuangDaoYou02,,,
1423,Weapon,2266,,weapon_CR_2021PT_dixing2_03DaDao02,,,
1424,Weapon,2268,weapon_CR_2021PT_dixing2_04ShuangDaoZuo02,weapon_CR_2021PT_dixing2_04ShuangDaoYou02,,,
1425,Weapon,2269,,weapon_CR_2021PT_dixing2_04DaDao02,,,
1426,Weapon,2271,weapon_CR_2021PT_lvzhuang1ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang1ShuangDaoYou02,,,
1427,Weapon,2272,,weapon_CR_2021PT_lvzhuang1DaDao02,,,
1428,Weapon,2274,weapon_CR_2021PT_lvzhuang1_01ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang1_01ShuangDaoYou02,,,
1429,Weapon,2275,,weapon_CR_2021PT_lvzhuang1_01DaDao02,,,
1430,Weapon,2277,weapon_CR_2021PT_lvzhuang1_02ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang1_02ShuangDaoYou02,,,
1431,Weapon,2278,,weapon_CR_2021PT_lvzhuang1_02DaDao02,,,
1432,Weapon,2280,weapon_CR_2021PT_lvzhuang1_03ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang1_03ShuangDaoYou02,,,
1433,Weapon,2281,,weapon_CR_2021PT_lvzhuang1_03DaDao02,,,
1434,Weapon,2283,weapon_CR_2021PT_lvzhuang1_04ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang1_04ShuangDaoYou02,,,
1435,Weapon,2284,,weapon_CR_2021PT_lvzhuang1_04DaDao02,,,
1436,Weapon,2286,weapon_CR_2021PT_lvzhuang2ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang2ShuangDaoYou02,,,
1437,Weapon,2287,,weapon_CR_2021PT_lvzhuang2DaDao02,,,
1438,Weapon,2289,weapon_CR_2021PT_lvzhuang2_01ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang2_01ShuangDaoYou02,,,
1439,Weapon,2290,,weapon_CR_2021PT_lvzhuang2_01DaDao02,,,
1440,Weapon,2292,weapon_CR_2021PT_lvzhuang2_02ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang2_02ShuangDaoYou02,,,
1441,Weapon,2293,,weapon_CR_2021PT_lvzhuang2_02DaDao02,,,
1442,Weapon,2295,weapon_CR_2021PT_lvzhuang2_03ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang2_03ShuangDaoYou02,,,
1443,Weapon,2296,,weapon_CR_2021PT_lvzhuang2_03DaDao02,,,
1444,Weapon,2298,weapon_CR_2021PT_lvzhuang2_04ShuangDaoZuo02,weapon_CR_2021PT_lvzhuang2_04ShuangDaoYou02,,,
1445,Weapon,2299,,weapon_CR_2021PT_lvzhuang2_04DaDao02,,,
1446,Weapon,2301,weapon_CR_2021PT_shougong1ShuangDaoZuo02,weapon_CR_2021PT_shougong1ShuangDaoYou02,,,
1447,Weapon,2302,,weapon_CR_2021PT_shougong1DaDao02,,,
1448,Weapon,2304,weapon_CR_2021PT_shougong1_01ShuangDaoZuo02,weapon_CR_2021PT_shougong1_01ShuangDaoYou02,,,
1449,Weapon,2305,,weapon_CR_2021PT_shougong1_01DaDao02,,,
1450,Weapon,2307,weapon_CR_2021PT_shougong1_02ShuangDaoZuo02,weapon_CR_2021PT_shougong1_02ShuangDaoYou02,,,
1451,Weapon,2308,,weapon_CR_2021PT_shougong1_02DaDao02,,,
1452,Weapon,2310,weapon_CR_2021PT_shougong1_03ShuangDaoZuo02,weapon_CR_2021PT_shougong1_03ShuangDaoYou02,,,
1453,Weapon,2311,,weapon_CR_2021PT_shougong1_03DaDao02,,,
1454,Weapon,2313,weapon_CR_2021PT_shougong1_04ShuangDaoZuo02,weapon_CR_2021PT_shougong1_04ShuangDaoYou02,,,
1455,Weapon,2314,,weapon_CR_2021PT_shougong1_04DaDao02,,,
1456,Weapon,2316,weapon_CR_2021PT_shougong2ShuangDaoZuo02,weapon_CR_2021PT_shougong2ShuangDaoYou02,,,
1457,Weapon,2317,,weapon_CR_2021PT_shougong2DaDao02,,,
1458,Weapon,2319,weapon_CR_2021PT_shougong2_01ShuangDaoZuo02,weapon_CR_2021PT_shougong2_01ShuangDaoYou02,,,
1459,Weapon,2320,,weapon_CR_2021PT_shougong2_01DaDao02,,,
1460,Weapon,2322,weapon_CR_2021PT_shougong2_02ShuangDaoZuo02,weapon_CR_2021PT_shougong2_02ShuangDaoYou02,,,
1461,Weapon,2323,,weapon_CR_2021PT_shougong2_02DaDao02,,,
1462,Weapon,2325,weapon_CR_2021PT_shougong2_03ShuangDaoZuo02,weapon_CR_2021PT_shougong2_03ShuangDaoYou02,,,
1463,Weapon,2326,,weapon_CR_2021PT_shougong2_03DaDao02,,,
1464,Weapon,2328,weapon_CR_2021PT_shougong2_04ShuangDaoZuo02,weapon_CR_2021PT_shougong2_04ShuangDaoYou02,,,
1465,Weapon,2329,,weapon_CR_2021PT_shougong2_04DaDao02,,,
1466,Weapon,2331,weapon_CR_2021TZ_30jiShuangDaoZuo02,weapon_CR_2021TZ_30jiShuangDaoYou02,,,
1467,Weapon,2332,,weapon_CR_2021TZ_30jiDaDao02,,,
1468,Weapon,2334,weapon_CR_2021TZ_60jiShuangDaoZuo02,weapon_CR_2021TZ_60jiShuangDaoYou02,,,
1469,Weapon,2335,,weapon_CR_2021TZ_60jiDaDao02,,,
1470,Weapon,2337,weapon_CR_2021TZ_90jiShuangDaoZuo02,weapon_CR_2021TZ_90jiShuangDaoYou02,,,
1471,Weapon,2338,,weapon_CR_2021TZ_90jiDaDao02,,,
1472,Weapon,2340,weapon_CR_2021TZ_100jiShuangDaoZuo02,weapon_CR_2021TZ_100jiShuangDaoYou02,,,
1473,Weapon,2341,,weapon_CR_2021TZ_100jiDaDao02,,,
1474,Weapon,2343,weapon_CR_2021TZ_chilianShuangDaoZuo02,weapon_CR_2021TZ_chilianShuangDaoYou02,,,
1475,Weapon,2344,,weapon_CR_2021TZ_chilianDaDao02,,,
1476,Weapon,2346,weapon_CR_2021TZ_haolingShuangDaoZuo02,weapon_CR_2021TZ_haolingShuangDaoYou02,,,
1477,Weapon,2347,,weapon_CR_2021TZ_haolingDaDao02,,,
1478,Weapon,2349,weapon_CR_2021TZ_qinhunShuangDaoZuo02,weapon_CR_2021TZ_qinhunShuangDaoYou02,,,
1479,Weapon,2350,,weapon_CR_2021TZ_qinhunDaDao02,,,
1480,Weapon,2352,weapon_CR_2021TZ_qinwuShuangDaoZuo02,weapon_CR_2021TZ_qinwuShuangDaoYou02,,,
1481,Weapon,2353,,weapon_CR_2021TZ_qinwuDaDao02,,,
1482,Weapon,2355,weapon_CR_2021TZ_yanhouShuangDaoZuo02,weapon_CR_2021TZ_yanhouShuangDaoYou02,,,
1483,Weapon,2356,,weapon_CR_2021TZ_yanhouDaDao02,,,
1484,Weapon,2358,boss_CR_2021gaoshouWQ_AShuangDaoZuo02,boss_CR_2021gaoshouWQ_AShuangDaoYou02,,,
1485,Weapon,2359,,boss_CR_2021gaoshouWQ_ADaDao02,,,
1486,Weapon,2361,boss_CR_2021gaoshouWQ_AShuangDaoZuo02ErJi,boss_CR_2021gaoshouWQ_AShuangDaoYou02ErJi,,,
1487,Weapon,2362,,boss_CR_2021gaoshouWQ_ADaDao02ErJi,,,
