ID,Name,Type,Style,FactionID,BookID,RequireLevel,RequireWeapon,IsDamageSkill,TargetType,CastRange,AttackRadius,ProgressTime,CooldownGroup,Property,Tag
5014011,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv1,
5014012,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv2,
5014013,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv3,
5014014,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv4,
5014015,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv5,
5014016,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv6,
5014017,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv7,
5014018,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv8,
5014019,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_qichongxiaohan_child_lv9,
50151,Thập Tam Thái Bảo (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv1,
50152,Thập Tam Thái Bảo (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv2,
50153,Thập Tam Thái Bảo (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv3,
50154,Thập Tam Thái Bảo (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv4,
50155,Thập Tam Thái Bảo (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv5,
50156,Thập Tam Thái Bảo (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv6,
50157,Thập Tam Thái Bảo (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv7,
50158,Thập Tam Thái Bảo (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv8,
50159,Thập Tam Thái Bảo (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_lv9,
5015011,Thập Tam Thái Bảo - Hoành Luyện (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv1,
5015012,Thập Tam Thái Bảo - Hoành Luyện (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv2,
5015013,Thập Tam Thái Bảo - Hoành Luyện (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv3,
5015014,Thập Tam Thái Bảo - Hoành Luyện (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv4,
5015015,Thập Tam Thái Bảo - Hoành Luyện (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv5,
5015016,Thập Tam Thái Bảo - Hoành Luyện (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv6,
5015017,Thập Tam Thái Bảo - Hoành Luyện (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv7,
5015018,Thập Tam Thái Bảo - Hoành Luyện (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv8,
5015019,Thập Tam Thái Bảo - Hoành Luyện (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_lv9,
5015111,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv1,
5015112,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv2,
5015113,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv3,
5015114,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv4,
5015115,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv5,
5015116,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv6,
5015117,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv7,
5015118,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv8,
5015119,Thập Tam Thái Bảo - Miễn Dịch Ngoại Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_11_lv9,
5015121,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv1,
5015122,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv2,
5015123,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv3,
5015124,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv4,
5015125,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv5,
5015126,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv6,
5015127,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv7,
5015128,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv8,
5015129,Thập Tam Thái Bảo - Miễn Dịch Nội Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_12_lv9,
5015131,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv1,
5015132,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv2,
5015133,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv3,
5015134,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv4,
5015135,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv5,
5015136,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv6,
5015137,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv7,
5015138,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv8,
5015139,Thập Tam Thái Bảo - Miễn Dịch Băng Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_13_lv9,
5015141,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv1,
5015142,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv2,
5015143,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv3,
5015144,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv4,
5015145,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv5,
5015146,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv6,
5015147,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv7,
5015148,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv8,
5015149,Thập Tam Thái Bảo - Miễn Dịch Hỏa Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_14_lv9,
5015151,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv1,
5015152,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv2,
5015153,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv3,
5015154,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv4,
5015155,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv5,
5015156,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv6,
5015157,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv7,
5015158,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv8,
5015159,Thập Tam Thái Bảo - Miễn Dịch Huyền Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_15_lv9,
5015161,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv1,
5015162,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv2,
5015163,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv3,
5015164,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv4,
5015165,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv5,
5015166,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv6,
5015167,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv7,
5015168,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv8,
5015169,Thập Tam Thái Bảo - Miễn Dịch Độc Công (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_shisantaibao_child_16_lv9,
50161,Dục Huyết Tàn Thương (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv1,
50162,Dục Huyết Tàn Thương (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv2,
50163,Dục Huyết Tàn Thương (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv3,
50164,Dục Huyết Tàn Thương (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv4,
50165,Dục Huyết Tàn Thương (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv5,
50166,Dục Huyết Tàn Thương (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv6,
50167,Dục Huyết Tàn Thương (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv7,
50168,Dục Huyết Tàn Thương (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv8,
50169,Dục Huyết Tàn Thương (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_yuxuecanshang_lv9,
5016011,Dục Huyết Tàn Thương - Tàn Thương (Cấp 1),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv1,
5016012,Dục Huyết Tàn Thương - Tàn Thương (Cấp 2),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv2,
5016013,Dục Huyết Tàn Thương - Tàn Thương (Cấp 3),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv3,
5016014,Dục Huyết Tàn Thương - Tàn Thương (Cấp 4),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv4,
5016015,Dục Huyết Tàn Thương - Tàn Thương (Cấp 5),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv5,
5016016,Dục Huyết Tàn Thương - Tàn Thương (Cấp 6),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv6,
5016017,Dục Huyết Tàn Thương - Tàn Thương (Cấp 7),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv7,
5016018,Dục Huyết Tàn Thương - Tàn Thương (Cấp 8),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv8,
5016019,Dục Huyết Tàn Thương - Tàn Thương (Cấp 9),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_yuxuecanshang_child_lv9,
50171,Vu Cổ Kỳ Thuật (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv1,
50172,Vu Cổ Kỳ Thuật (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv2,
50173,Vu Cổ Kỳ Thuật (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv3,
50174,Vu Cổ Kỳ Thuật (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv4,
50175,Vu Cổ Kỳ Thuật (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv5,
50176,Vu Cổ Kỳ Thuật (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv6,
50177,Vu Cổ Kỳ Thuật (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv7,
50178,Vu Cổ Kỳ Thuật (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv8,
50179,Vu Cổ Kỳ Thuật (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_wuguqishu_lv9,
5017011,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 1),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv1,
5017012,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 2),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv2,
5017013,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 3),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv3,
5017014,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 4),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv4,
5017015,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 5),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv5,
5017016,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 6),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv6,
5017017,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 7),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv7,
5017018,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 8),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv8,
5017019,Vu Cổ Kỳ Thuật - Tê Liệt (Cấp 9),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_wuguqishu_child_lv9,
50181,Hoành Hành Vô Kỵ (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv1,
50182,Hoành Hành Vô Kỵ (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv2,
50183,Hoành Hành Vô Kỵ (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv3,
50184,Hoành Hành Vô Kỵ (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv4,
50185,Hoành Hành Vô Kỵ (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv5,
50186,Hoành Hành Vô Kỵ (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv6,
50187,Hoành Hành Vô Kỵ (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv7,
50188,Hoành Hành Vô Kỵ (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv8,
50189,Hoành Hành Vô Kỵ (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_lv9,
5018011,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv1,
5018012,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv2,
5018013,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv3,
5018014,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv4,
5018015,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv5,
5018016,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 6),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv6,
5018017,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 7),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv7,
5018018,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 8),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv8,
5018019,Hoành Hành Vô Kỵ - Vô Kỵ (Cấp 9),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hengxingwuji_child_lv9,
50191,Hư Bất Thụ Bổ (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv1,
50192,Hư Bất Thụ Bổ (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv2,
50193,Hư Bất Thụ Bổ (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv3,
50194,Hư Bất Thụ Bổ (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv4,
50195,Hư Bất Thụ Bổ (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv5,
50196,Hư Bất Thụ Bổ (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv6,
50197,Hư Bất Thụ Bổ (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv7,
50198,Hư Bất Thụ Bổ (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv8,
50199,Hư Bất Thụ Bổ (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_xubushoubu_lv9,
5019011,Hư Bất Thụ Bổ - Thể Hư (Cấp 1),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv1,
5019012,Hư Bất Thụ Bổ - Thể Hư (Cấp 2),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv2,
5019013,Hư Bất Thụ Bổ - Thể Hư (Cấp 3),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv3,
5019014,Hư Bất Thụ Bổ - Thể Hư (Cấp 4),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv4,
5019015,Hư Bất Thụ Bổ - Thể Hư (Cấp 5),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv5,
5019016,Hư Bất Thụ Bổ - Thể Hư (Cấp 6),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv6,
5019017,Hư Bất Thụ Bổ - Thể Hư (Cấp 7),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv7,
5019018,Hư Bất Thụ Bổ - Thể Hư (Cấp 8),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv8,
5019019,Hư Bất Thụ Bổ - Thể Hư (Cấp 9),Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,heroicorder_xubushoubu_child_lv9,
