RowIndex,Tag,ID,Name,Icon,TypeDesc,TargetType,ItemLevel,RequireLevel,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ProgressTime,ProgressTick,MaxUsageTimesPerDay,Text,ChildrenJSON
520,Medicine,30203058,Sát Trận Binh Phù,Medicine5_15,Dược phẩm,Self,3,30,5485,1371,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_lightatk"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30203056,-1,-1""}}]"
521,Medicine,30505214,Thiên linh đan,Cloth3_1,Dược phẩm,Self,9,1,4,1,true,true,true,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008014,-1,-1""}}]"
522,Medicine,31000000,Kim đan Hồ Lô,Cloth2_4,Dược phẩm,Self,10,10,4,1,true,false,false,1,200,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2500,-1,-1""}}]"
523,Medicine,31000001,Tiên đan hồ lô,Cloth2_5,Dược phẩm,Self,10,10,4,1,true,false,false,1,25,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""5000,-1,-1""}}]"
524,Medicine,31000002,Ngọc dịch tịnh bình,Cloth2_6,Dược phẩm,Self,10,10,4,1,true,false,false,1,500,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""1000,-1,-1""}}]"
525,Medicine,31000003,Tiên lộ tịnh bình,Cloth2_7,Dược phẩm,Self,10,10,4,1,true,false,false,1,20,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""2000,-1,-1""}}]"
526,Medicine,31000004,Tiên thiên quy tâm đan,Charm3_3,Dược phẩm,Self,10,10,4,1,true,false,false,1,20,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}}]"
527,Medicine,31000005,Kim đan Hồ Lô,Cloth2_4,Dược phẩm,Self,10,10,4,1,true,false,true,1,200,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2500,-1,-1""}}]"
528,Medicine,31000006,Ngân Đan Hồ Lô,Icons03_1,Dược phẩm,Self,10,10,4,1,true,false,true,1,65,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1500,-1,-1""}}]"
529,Medicine,31000007,Ngọc Dịch Bảo Bình,Cloth2_6,Dược phẩm,Self,10,10,4,1,true,false,true,1,50,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""1000,-1,-1""}}]"
530,Medicine,31000008,Ngọc dịch tịnh bình,Cloth2_6,Dược phẩm,Self,10,10,4,1,true,false,true,1,500,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""2500,-1,-1""}}]"
531,Medicine,31000017,Vương Mẫu Tiên Đan,Medicine3_13,Dược phẩm,Self,10,1,40000,10000,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
532,Medicine,30602001,Thịt tươi,Meet_1,Thức ăn trân thú,PetMeat,1,1,12,3,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1108,-1,-1""}}]"
533,Medicine,30602002,Thịt nạc,Meet_2,Thức ăn trân thú,PetMeat,2,1,32,8,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2516,-1,-1""}}]"
534,Medicine,30602003,Khuỷu chân trước,Meet_3,Thức ăn trân thú,PetMeat,3,1,57,14,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""3924,-1,-1""}}]"
535,Medicine,30602004,Khuỷu chân sau,Meet_4,Thức ăn trân thú,PetMeat,4,1,88,22,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""5332,-1,-1""}}]"
536,Medicine,30602005,Thịt đùi trước,Meet_6,Thức ăn trân thú,PetMeat,5,1,125,31,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""6740,-1,-1""}}]"
537,Medicine,30602006,Thịt đùi sau,Meet_7,Thức ăn trân thú,PetMeat,6,1,167,41,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""8148,-1,-1""}}]"
538,Medicine,30602007,Thịt cổ,Meet_8,Thức ăn trân thú,PetMeat,7,1,215,53,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""9556,-1,-1""}}]"
539,Medicine,30602008,Thịt trong sống lưng,Meet_11,Thức ăn trân thú,PetMeat,8,1,268,67,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""10964,-1,-1""}}]"
540,Medicine,30602009,Ba chỉ,Meet_9,Thức ăn trân thú,PetMeat,9,1,327,81,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""12372,-1,-1""}}]"
541,Medicine,30602010,Mỡ mỏng,Meet_12,Thức ăn trân thú,PetMeat,10,1,391,97,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""13780,-1,-1""}}]"
542,Medicine,30603001,Lá cây tử vi,Herbal1_4,Thức ăn trân thú,PetGrass,1,1,12,3,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1108,-1,-1""}}]"
543,Medicine,30603002,Cát Đằng,TaskTools8_5,Thức ăn trân thú,PetGrass,2,1,32,8,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2516,-1,-1""}}]"
544,Medicine,30603003,Cam Lam,Herbal1_15,Thức ăn trân thú,PetGrass,3,1,57,14,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""3924,-1,-1""}}]"
545,Medicine,30603004,Tông Lữ,Herbal1_6,Thức ăn trân thú,PetGrass,4,1,88,22,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""5332,-1,-1""}}]"
546,Medicine,30603005,Cát Cánh,Herbal1_9,Thức ăn trân thú,PetGrass,5,1,125,31,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""6740,-1,-1""}}]"
547,Medicine,30603006,Chu Lan,Herbal1_10,Thức ăn trân thú,PetGrass,6,1,167,41,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""8148,-1,-1""}}]"
548,Medicine,30603007,Thủ Vỹ Thảo,Herbal1_2,Thức ăn trân thú,PetGrass,7,1,215,53,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""9556,-1,-1""}}]"
549,Medicine,30603008,Hải Vu,Herbal2_4,Thức ăn trân thú,PetGrass,8,1,268,67,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""10964,-1,-1""}}]"
550,Medicine,30603009,Thảo Cầu,Herbal2_2,Thức ăn trân thú,PetGrass,9,1,327,81,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""12372,-1,-1""}}]"
551,Medicine,30603010,Thận Quyết,Herbal1_12,Thức ăn trân thú,PetGrass,10,1,391,97,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""13780,-1,-1""}}]"
552,Medicine,30604001,Trách Mãnh,PetFood_1,Thức ăn trân thú,PetWorm,1,1,12,3,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1108,-1,-1""}}]"
553,Medicine,30604002,Tằm,PetFood_2,Thức ăn trân thú,PetWorm,2,1,32,8,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2516,-1,-1""}}]"
554,Medicine,30604003,Thiên Ngưu,PetFood_3,Thức ăn trân thú,PetWorm,3,1,57,14,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""3924,-1,-1""}}]"
555,Medicine,30604004,Hoàng Trùng,PetFood_4,Thức ăn trân thú,PetWorm,4,1,88,22,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""5332,-1,-1""}}]"
556,Medicine,30604005,Thiền,PetFood_9,Thức ăn trân thú,PetWorm,5,1,125,31,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""6740,-1,-1""}}]"
557,Medicine,30604006,Phi Nga,PetFood_6,Thức ăn trân thú,PetWorm,6,1,167,41,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""8148,-1,-1""}}]"
558,Medicine,30604007,Kim Qui,PetFood_7,Thức ăn trân thú,PetWorm,7,1,215,53,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""9556,-1,-1""}}]"
559,Medicine,30604008,Đường Lang,PetFood_8,Thức ăn trân thú,PetWorm,8,1,268,67,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""10964,-1,-1""}}]"
560,Medicine,30604009,Tất Xuất,PetFood_5,Thức ăn trân thú,PetWorm,9,1,327,81,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""12372,-1,-1""}}]"
561,Medicine,30604010,Điệp,PetFood_10,Thức ăn trân thú,PetWorm,10,1,391,97,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""13780,-1,-1""}}]"
562,Medicine,30605001,Tiểu Mạch,Corn_1,Thức ăn trân thú,PetRice,1,1,12,3,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""1108,-1,-1""}}]"
563,Medicine,30605002,Đại Mễ,Corn_2,Thức ăn trân thú,PetRice,2,1,32,8,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""2516,-1,-1""}}]"
564,Medicine,30605003,Ngọc Mễ,Corn_3,Thức ăn trân thú,PetRice,3,1,57,14,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""3924,-1,-1""}}]"
565,Medicine,30605004,Hoa Sinh,Corn_4,Thức ăn trân thú,PetRice,4,1,88,22,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""5332,-1,-1""}}]"
566,Medicine,30605005,Hồng Thử,Corn_5,Thức ăn trân thú,PetRice,5,1,125,31,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""6740,-1,-1""}}]"
567,Medicine,30605006,Cao Lương,Corn_6,Thức ăn trân thú,PetRice,6,1,167,41,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""8148,-1,-1""}}]"
568,Medicine,30605007,Chi Mã,Corn_7,Thức ăn trân thú,PetRice,7,1,215,53,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""9556,-1,-1""}}]"
569,Medicine,30605008,Lục Đậu,Corn_8,Thức ăn trân thú,PetRice,8,1,268,67,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""10964,-1,-1""}}]"
570,Medicine,30605009,Hoàng Đậu,Corn_9,Thức ăn trân thú,PetRice,9,1,327,81,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""12372,-1,-1""}}]"
571,Medicine,30605010,Tàm Đậu,Corn_10,Thức ăn trân thú,PetRice,10,1,391,97,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""13780,-1,-1""}}]"
572,Medicine,30008006,Mã yên,Cloth2_14,Đạo cụ,Pill,10,10,4,1,true,true,false,1,5,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_movespeed_p"",""Values"":""20,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}}]"
573,Medicine,30008009,Càn Khôn Hồ,Cloth2_13,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_ext_prop_1"",""Values"":""1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""86400000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}}]"
574,Medicine,31000010,Tiên đan hồ lô,Cloth2_5,Dược phẩm,Self,10,10,4,1,true,false,false,1,300,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""7000,-1,-1""}}]"
575,Medicine,31000011,Tiên đan hồ lô,Cloth2_5,Dược phẩm,Self,10,10,4,1,true,false,false,1,300,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp"",""Values"":""10000,-1,-1""}}]"
576,Medicine,31000012,Tiên lộ tịnh bình,Cloth2_7,Dược phẩm,Self,10,10,4,1,true,false,false,1,200,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""3000,-1,-1""}}]"
577,Medicine,31000013,Tiên lộ tịnh bình,Cloth2_7,Dược phẩm,Self,10,10,4,1,true,false,false,1,200,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp"",""Values"":""5000,-1,-1""}}]"
578,Medicine,31000014,Tuyết Sâm Ngọc Thiểm Hoàn,Medicine2_8,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}}]"
579,Medicine,31000015,Bách Hoa Ngọc Lộ Hoàn,Medicine2_4,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
580,Medicine,31000016,Vương Mẫu Tiên Đan,Medicine3_13,Dược phẩm,Self,10,1,4000,1000,true,true,false,5000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
581,Medicine,32000100,Thiên Linh Tửu Đại,CircularTaskTool18_13,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,1,-1,121,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_damage_reduce_p"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""11000000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008016,-1,-1""}}]"
582,Medicine,32000101,Thiên Linh Tửu Trung,CircularTaskTool18_12,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,1,-1,121,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""50,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_damage_reduce_p"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""11000000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008016,-1,-1""}}]"
583,Medicine,32000102,Thiên Linh Tửu Tiểu,CircularTaskTool18_11,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,1,-1,121,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""30,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_damage_reduce_p"",""Values"":""5,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""11000000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008016,-1,-1""}}]"
584,Medicine,32000103,Thiên Linh Tửu Sơ,CircularTaskTool18_14,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,1,-1,121,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""15,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""11000000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30008016,-1,-1""}}]"
585,Medicine,32000104,Dạ Minh Châu,CircularTaskTool31_12,Đạo cụ đặc thù,Self,10,1,4,1,true,true,false,15000,-1,-1,,-1,-1,5,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_ext_prop_2"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""1800000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}}]"
586,Medicine,32000105,Thiên Linh Đan Hoàng Kim,CircularTaskTool20_16,Dược phẩm,Self,9,1,4,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_exp_multiple"",""Values"":""100,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""600000,-1,-1""}}]"
587,Medicine,32000200,Bồi Huyết Đan Đại (Trác Lộc),Medicine2_8,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}}]"
588,Medicine,32000201,Bồi Khí Đan Đại (Trác Lộc),Medicine2_4,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
589,Medicine,32000202,Toàn Linh Đan Đại (Trác Lộc),Medicine3_13,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""10,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""10,-1,-1""}}]"
590,Medicine,32000203,Bồi Huyết Đan (Trác Lộc),Medicine2_5,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""5,-1,-1""}}]"
591,Medicine,32000204,Bồi Khí Đan (Trác Lộc),Medicine2_6,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""5,-1,-1""}}]"
592,Medicine,32000205,Toàn Linh Đan (Trác Lộc),Medicine2_10,Dược phẩm,Self,10,1,4000,1000,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p"",""Values"":""5,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_mp_p"",""Values"":""5,-1,-1""}}]"
593,Medicine,32000206,Huyết Chú,OtherTools1_11,Dược phẩm,Self,5,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp"",""Values"":""50000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201004,-1,-1""}}]"
594,Medicine,32000207,Khí Chú,OtherTools1_12,Dược phẩm,Self,5,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxmp"",""Values"":""25000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30201006,-1,-1""}}]"
595,Medicine,32000208,Phù Cường Lực,taiwanzhuanyong10_5,Dược phẩm,Self,3,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_strength"",""Values"":""300,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202001,-1,-1""}}]"
596,Medicine,32000209,Phù Nội Lực,taiwanzhuanyong10_6,Dược phẩm,Self,3,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_energy"",""Values"":""300,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202010,-1,-1""}}]"
597,Medicine,32000210,Phù Thể Lực,taiwanzhuanyong10_7,Dược phẩm,Self,3,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_stamina"",""Values"":""300,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202019,-1,-1""}}]"
598,Medicine,32000211,Phù Thân Pháp,taiwanzhuanyong10_8,Dược phẩm,Self,3,1,1,1,true,true,false,15000,-1,-1,,-1,-1,,,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_dexterity"",""Values"":""300,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_no_clear_on_death"",""Values"":""-1,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time"",""Values"":""3600000,-1,-1""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_buff_group"",""Values"":""30202034,-1,-1""}}]"
